leaid,leaname,fips,stateabb,gsmean_pool,gsgrdslope_pool,gscohslope_pool,gsmathslope_pool,gsmeanse_pool,gsgrdslopese_pool,gscohslopese_pool,gsmathslopese_pool
2102070,FULTON INDEPENDENT,KY,KY,-.8034671691723636,1.070933952304852,-.0091778441415507,-.7548524324709985,.0869798091377926,.068001271343918,.0522517765198911,.1599745957021703
2102100,FULTON COUNTY,KY,KY,-.3739777215073055,.8163545109263438,-.0572039345230272,-.5802043442916081,.0753088667698915,.0615521153565666,.0463171611131755,.1412949343441451
2102130,GALLATIN COUNTY,KY,KY,-.5694875540397115,.8407024394346701,-.0758360641639583,-.4639986689941658,.0574124133860979,.0495500132603598,.0377729544674015,.1105525737547491
2102160,GARRARD COUNTY,KY,KY,-.0466336962761762,.8537408072356377,.0657520521258842,-.1816033813142109,.0524048160537732,.0452062481175285,.0347020088824831,.1014228036225381
2102220,GLASGOW INDEPENDENT,KY,KY,.6588992038599386,1.06749779633706,-.0415353595497085,-.200752025438949,.0562225897380374,.0473855499977405,.0369991924782212,.1084664676299898
2102250,GRANT COUNTY,KY,KY,-.1494191839100658,.9217143169666598,-.0026971799244391,-.1360035064341448,.0496919729929595,.0431226180245191,.0331656286597677,.0964911348672323
2102280,GRAVES COUNTY,KY,KY,.9310719926493718,.7816797005607523,-.1409418439281284,-.5875802055799408,.0495929689784765,.0430075617733218,.033105504909511,.0962833218643358
2102300,GRAYSON COUNTY,KY,KY,.0683115215076944,.9967441184305158,.0777696882323433,-.1400919909534793,.0487273709488412,.0425893816426605,.0325916053369077,.0947223999031216
2102340,GREEN COUNTY,KY,KY,.1112283151814202,.8500168589916582,.0041425060972209,-.263117995381027,.0554805365248985,.0476510890199867,.0368361034215695,.1070173152347906
2102400,GREENUP COUNTY,KY,KY,-.5279333621211402,.9096214911801879,.0866323691306345,-.4070857285014076,.0513914572916126,.0445064970197197,.0341652728676472,.099570162051601
2102460,HANCOCK COUNTY,KY,KY,.6991308085967312,.982130399481092,-.0968477249884477,-.6683272165858349,.056140425432211,.0480009945857983,.0369904688183799,.1079791235265752
2102490,HARDIN COUNTY,KY,KY,-.0940987179631465,1.105692255552822,.2298302225966916,-.2677361851171006,.0456385186487137,.0399523035151315,.0307730066166973,.0889931376039108
2102520,HARLAN INDEPENDENT,KY,KY,.5522471702036738,1.09452296176887,.0464378334714594,-.2308732241641175,.066403380930498,.05472378944489,.0422132471411625,.1266018927546061
2102540,HARLAN COUNTY,KY,KY,-.3670684024580861,1.089561529469431,.0596849641135394,-.5555286420603617,.0494886743010193,.0429960941480557,.0331629116875862,.09617100613926
2102580,HARRISON COUNTY,KY,KY,.0909924739265122,.8914441693205615,-.0201887313679819,-.0700392211468933,.0509644091055845,.0442095344738194,.033935528245038,.0988100601362188
2102640,HART COUNTY,KY,KY,.4767553299367648,1.006135068330539,-.0014320982602346,-.1406312340039108,.0529970729941348,.0455472511840762,.0351908042705738,.1025684209709555
2102670,HAZARD INDEPENDENT,KY,KY,.1233719978373227,1.219203576582844,.0965588145496455,-.1747710173899618,.0667800683090383,.0558228414441072,.0427952637705249,.1266867121165504
2102710,HENDERSON COUNTY,KY,KY,.6156425011214122,.7923478793963182,-.0235895474829397,-.4884836330920819,.0475917077545986,.0416348506354152,.0318824452263883,.092617603500524
2102760,HENRY COUNTY,KY,KY,-.3030609030522484,.9683410303323068,.0704949722741337,-.1436452026091752,.0540746403109243,.0467210614725906,.0357128930230911,.1045002436126883
2102790,HICKMAN COUNTY,KY,KY,-.3139099214696071,1.098224982103701,-.0000584260488251,-.5999737205565233,.0671595101842863,.0546604359814996,.0428923329613543,.1276401858050967
2102860,HOPKINS COUNTY,KY,KY,.0678718108238243,.9819338195434463,.1320312693736564,-.1566437839741993,.0471290206023785,.0412396505082171,.0317165036922256,.0917685564825482
2102910,JACKSON INDEPENDENT,KY,KY,.4970109403391501,1.271848854222696,-.0407331745705415,-.4034451086732216,.0846583262899136,.0681744213517857,.0502791191315116,.1563486040684207
2102940,JACKSON COUNTY,KY,KY,-.4838680086205445,.7131327315660381,-.0304975249699024,-.3355144182437564,.0540226766350288,.0466395304783402,.0357754587109838,.1042335347522525
2102990,JEFFERSON COUNTY,KY,KY,-.6490438622882877,.9717265720515589,.1002965736759063,-.3448498020694604,.0442436749084338,.0387740625253772,.0298942981486999,.0863921901186587
2103000,JENKINS INDEPENDENT,KY,KY,-.8474235534763279,1.031913639099119,.0685834253510308,-.5598625528838412,.0778617983787204,.0638580198015045,.0484799672282761,.1453994285883523
2103030,JESSAMINE COUNTY,KY,KY,.0846611723075128,1.012474643861306,.0315079789198022,-.2816497001031073,.0469543703865359,.0409386239237684,.0315961116704077,.0914396343340888
2103060,JOHNSON COUNTY,KY,KY,.7535102352468091,.9778173353373231,-.0203817959781417,-.2366432427145233,.0495832744414258,.0434298901856602,.0332360113963703,.0962683256228448
2103090,KENTON COUNTY,KY,KY,.4585365362059131,1.041109081186266,.1667226172099767,-.1651297788905515,.0456673558947917,.0399202914199252,.0307627372254928,.0890393237137471
2103120,KNOTT COUNTY,KY,KY,-.1456223380362651,1.029625653781958,.172225702040785,-.3805908309949813,.0533214351070174,.0458869717804083,.0350571908796829,.1031372438435511
2103150,KNOX COUNTY,KY,KY,-.6143588687379777,.8656875504476647,.0119915024819782,-.1056691372374904,.0494031433010721,.0428689257216999,.0329178394398439,.0959490456375798
2103180,LARUE COUNTY,KY,KY,.4582977082821547,1.209043128299188,.1725920721803614,.0096645078118524,.0528253939611498,.0456074331097545,.0350166079182561,.1022018246275821
2103210,LAUREL COUNTY,KY,KY,.2841716597528592,1.008060236010679,.0018986272200342,-.1400709588149552,.0463898306472255,.0404682874580121,.0312160300193804,.090374996532638
2103240,LAWRENCE COUNTY,KY,KY,-.5505509486842728,.8914391082754848,.1586238560077407,-.6559774399629541,.0533407503142896,.04581412199092,.0354288850369705,.1031552368774151
2103270,LEE COUNTY,KY,KY,-.4919258234357082,1.002938833683283,.2033817817972405,-.60851537343449,.063033715370337,.0533946581880788,.0409387757259453,.120529581808738
2103330,LESLIE COUNTY,KY,KY,-.1606774114323253,.9621852291187781,-.0222725861801921,-.758826404340449,.0554191564006518,.0483298892434791,.0364525203872983,.1068369776322644
2103360,LETCHER COUNTY,KY,KY,-.2790995452545086,1.157162129333195,.0716459171849192,-.0858033872478268,.050884487835803,.044111009284635,.0339976216390411,.0987179442417982
2103390,LEWIS COUNTY,KY,KY,-.6377808467209825,.936884269780185,.0342902722603117,.0939513180799873,.0545661250298598,.0467846328606593,.0359825351628575,.1053326475032128
2103480,LINCOLN COUNTY,KY,KY,-.1150991162919501,1.017741982951648,-.0210255829717039,-.412272980089214,.0494349853145396,.0429419897880999,.0330624144844564,.0960162068868421
2103510,LIVINGSTON COUNTY,KY,KY,-.36482215832085,.9953911402265293,.0661906923682365,-.0897149701681935,.0606309121847549,.0513810007230973,.0394092192874702,.1161337571862524
2103540,LOGAN COUNTY,KY,KY,.6887467181146043,1.132398764688131,.1276695711306609,.0822212436570033,.050718557885975,.0437425073362782,.0337079477781588,.0983486261896209
2103630,LUDLOW INDEPENDENT,KY,KY,-.4336321996197601,1.054143713256131,.0854099494132912,-.3554886052221586,.0686098592011592,.0548829611150092,.0462214932003075,.1282423238297286
2103690,LYON COUNTY,KY,KY,.6295635268082176,1.255352723761579,.1528786231597026,-.1261325662252122,.0662931845566769,.054832092120756,.0416676560109458,.1261433699211506
2103720,MADISON COUNTY,KY,KY,.2873709284450685,.9306936590843118,.0303177608711993,-.5341871208703091,.0461447822888645,.0402996425390981,.0310664877032,.0899305028982371
2103750,MAGOFFIN COUNTY,KY,KY,-.0827849875955398,.7441018682288838,-.0593458865223906,-.3851638095429256,.0533060525937079,.0461762312226261,.0352865542492123,.1031346397207535
2103780,MARION COUNTY,KY,KY,.3919733126103679,.9257471950967074,.0784600423734479,-.0898331363763233,.0506358857409478,.0438766687314773,.0337209169635251,.0982139014468341
2103810,MARSHALL COUNTY,KY,KY,.6675419084523906,1.077494124611543,.1848807406817593,-.7008501026980741,.0483986911555208,.0420864114941095,.0323321355579859,.0940904058621801
2103840,MARTIN COUNTY,KY,KY,-.4043758721830111,1.011060362288347,.0627782661660635,-.3377347164428556,.0542237094991214,.0466925872346313,.0358573816409187,.1047762048361217
2103870,MASON COUNTY,KY,KY,.2664490120991703,1.023144321294994,.0722214715077205,-.0272318433387191,.0520198992623038,.045124190813902,.0346215452994142,.1007609842287739
2103900,MAYFIELD INDEPENDENT,KY,KY,-.090288062268832,1.003301712893814,.0776256020432284,-.2488790286263392,.0573014522782824,.0485249921693455,.0372898333475965,.1102379738845798
2103960,MCCRACKEN COUNTY,KY,KY,.6441200170006018,1.091083158362788,.1414400181856832,-.3867526398682656,.0470792284898224,.0410782063715631,.031620794919369,.0916755699099731
2103990,MCCREARY COUNTY,KY,KY,-.147063840907518,.8391330723674249,-.0332507007488249,-.2835109569959051,.05100862970016,.044414827052256,.033854917719827,.098864482798264
2104020,MCLEAN COUNTY,KY,KY,.5115469755993587,1.020385333494603,-.0429329116461985,-.5067653334367974,.0556420662716897,.0471521390766203,.0367438144359668,.1072143518916999
2104050,MEADE COUNTY,KY,KY,.6883484972819103,1.172184587809181,.1527927127423153,-.408027067559558,.0488519377944965,.0421970628288064,.0325629221137052,.0949077699003009
2104080,MENIFEE COUNTY,KY,KY,-.7172643670356713,.8894028120452796,.0544907622728126,-.7536859986436623,.0607744047917157,.0509540461439306,.0395476419860226,.1163142662168516
2104110,MERCER COUNTY,KY,KY,-.2566324625609084,1.102775478522707,.1178938841788562,-.3422860406661052,.0527529419100496,.0442065075749165,.033859017825184,.1020216756008882
2104140,METCALFE COUNTY,KY,KY,-.0265602297028558,1.138934831527623,.2156255974171559,.1778143234993781,.0585625401505216,.0488491197499277,.0373925464258872,.1123235014476492
2104170,MIDDLESBORO INDEPENDENT,KY,KY,-.507495032444174,.754661409019362,-.1673231296545171,-.834741778600295,.0589636681629876,.050677714197542,.038571267746467,.1132199625499898
2104200,MONROE COUNTY,KY,KY,.3406020712491484,.4314242700976342,-.0528708413790909,-.2715014998834889,.0553800883142805,.0475466784048344,.0363550693303113,.1067238320032879
2104250,MONTGOMERY COUNTY,KY,KY,-.052803296545294,1.015575797879035,.2230990169175257,-.3886490175938962,.049129787400388,.0427787502440588,.0328918048088677,.0954520626122397
2104260,MONTICELLO INDEPENDENT,KY,KY,-.8088135393394786,.8649591252154625,.0119767508005116,-.4454138311252821,.0691360670801994,.0578733019533483,.0446624896876964,.1304720714397807
2104290,MORGAN COUNTY,KY,KY,.1785748383181494,.8866536954080287,.0829595728189177,-.44834614669408,.055310068248308,.0474567054106567,.0365925872027185,.1067221574006239
2104380,MURRAY INDEPENDENT,KY,KY,1.182339510801394,1.330874395532661,.2901245204006391,-.2405064253082035,.0598688161501303,.0510991716379153,.038694453954988,.1145109047675861
2104410,NELSON COUNTY,KY,KY,-.2838058464191189,1.045083568313392,.1450766621587704,-.2641025927243761,.0488221326842778,.0423896997568231,.0326761279569875,.0949009496427693
2104440,NEWPORT INDEPENDENT,KY,KY,-1.454892453137591,.8091875552839657,-.2467473415681706,.2259081455923783,.0576687322606014,.0488242743079407,.0380390378978439,.1111206941350852
2104470,NICHOLAS COUNTY,KY,KY,-.5171346555374692,.8381937892104475,.0762430613798719,-.4000431492554369,.0608216765829767,.0510917995501178,.0393725961034184,.1162210097810809
2104500,OHIO COUNTY,KY,KY,.2685131432457055,1.08540904728749,.0378940579372382,-.083236461829728,.0496800573945839,.0428192031782886,.0330992657195925,.0964695379102384
2104530,OLDHAM COUNTY,KY,KY,1.123679760512587,1.096792718207695,.0383033887868246,-.200759680600705,.0461502094746056,.0403474004894397,.031060343046033,.0899415515888932
2104560,OWEN COUNTY,KY,KY,-.0970579459466965,1.035331312837977,.077176641737974,-.3029741378159269,.0552347447155752,.0470793820604022,.0362403350334177,.1066619227106695
2104590,OWENSBORO INDEPENDENT,KY,KY,.221728479963013,.4849755986978321,-.2343047406742075,-.5020477066179976,.0536520386230126,.044354418942402,.0331071312050622,.1031217626729747
2104620,OWSLEY COUNTY,KY,KY,-.7118545375842365,.8831739423649273,-.1002637228921769,-.3696226864913647,.0685029592957973,.0565473656508878,.0434520133365166,.1295345076199532
2104650,PADUCAH INDEPENDENT,KY,KY,-.5972482738426113,.8881396052511184,.071641947670787,-.4766764882993843,.053371347220554,.0454699310439007,.0352124300272075,.1030860265615923
2104680,PAINTSVILLE INDEPENDENT,KY,KY,.1291844413743188,1.207049310042464,.0281429996342056,-.4674745163466644,.0675315945412176,.0562255217943497,.0433115584564169,.1280495284172638
2104710,PARIS INDEPENDENT,KY,KY,-.5827876320790129,.7388126954525067,-.0116539641257458,-.5851004955930506,.0694420259793165,.0573608790827228,.0434285463382761,.1313410155409642
2104740,PENDLETON COUNTY,KY,KY,.214990293801943,.8758880748459775,-.1107457799613626,-.0847422754971135,.0530177098410756,.0456621094663293,.0352319695571815,.1025422547263522
2104770,PERRY COUNTY,KY,KY,-.1549280935741706,.8329139296799593,-.0864420076323584,-.3553035433092793,.0490693806254506,.0426822812060181,.032817421596697,.0953444126412833
2104800,PIKE COUNTY,KY,KY,.0820680839353267,.7004967070618864,-.0948667024816969,-.490961992829272,.0468056170795365,.040957316959745,.0314210562711043,.0911432553795675
2104830,PIKEVILLE INDEPENDENT,KY,KY,.9468859885999859,1.052077278503013,.1236080853608205,-.5936510881346365,.064147616691534,.0523678324110622,.0421189376915906,.1203764506668521
2104860,PINEVILLE INDEPENDENT,KY,KY,-.5298679539982292,1.059107943428866,-.0035913562514526,-.7278122663033817,.0770303923183293,.0629241480418113,.0475829808192115,.1441366882253117
2104890,POWELL COUNTY,KY,KY,-.2204679353929349,.9476681913486668,.1278686031545593,-.2797829723800661,.0529391176147049,.0456767947232559,.0351889011162918,.1024247846572985
2104950,PULASKI COUNTY,KY,KY,.5162143973173423,.9354717888712456,.0565553780290726,-.2261629352510603,.0470222541350574,.0410648946516319,.0315860784404598,.0915367180621365
2104980,RACELAND INDEPENDENT,KY,KY,-.3492767236821139,.991623055934632,.2487098915065932,-.5775546947477999,.0621109196335092,.0530556667750168,.0404764138279734,.1188992179405212
2105040,ROBERTSON COUNTY,KY,KY,-.9318463428733814,.756735939589667,-.0061790805992665,-.208250813419036,.0890571991468573,.0678885236197641,.0524778759217428,.163439553425065
2105070,ROCKCASTLE COUNTY,KY,KY,.4052047808791395,.7697953159208747,-.1769033088891059,-.538018244104378,.0510641788143479,.0442215349526005,.033987894244154,.0989453630616602
2105100,ROWAN COUNTY,KY,KY,-.1841742514086873,.9357389735347343,-.0199957903510116,-.3767454732680474,.0512757743507686,.0443606332641699,.0341124772600615,.0993154942620009
2105130,RUSSELL INDEPENDENT,KY,KY,.664547932010116,1.148473773522734,.2159243992873649,-.3726146701815579,.0551503671966973,.0473800122057175,.0361436996132438,.1064028708493464
2105160,RUSSELL COUNTY,KY,KY,.3484742748829985,.8192920675341954,-.0152222003711172,-.3757409828445841,.0512011122315195,.0445693727865979,.0341031633514766,.0992827836333015
2105190,RUSSELLVILLE INDEPENDENT,KY,KY,-.9612033512948885,.9038395193030493,-.0033433477417122,-.1915286439627313,.0643064517046822,.0542566340165501,.0419703870531772,.1225397817738213
2105220,SCIENCE HILL INDEPENDENT,KY,KY,1.106423456120186,1.004527558966836,-.0263819241758978,-.9288473083441021,.0744448158097713,.0613053123757636,.0460437190346173,.1375826980950315
2105260,SCOTT COUNTY,KY,KY,.4509204025236047,.8921763978614103,.0690556340787799,-.3157083756483413,.0469774670764983,.0410258224303553,.0315594385931931,.0914593792714393
2105320,SHELBY COUNTY,KY,KY,.1788213291924068,.9592545023760757,.1285202053865946,-.394389803667246,.0476875468054012,.041648266630631,.0319200574195262,.0927728413788932
2105370,SILVER GROVE INDEPENDENT,KY,KY,-1.936981830245441,.9454189748256976,.0544417704546956,-.286132283317727,.4269869285564077,.1378683482829304,.098185068249395,.3554511602054539
2105400,SIMPSON COUNTY,KY,KY,.1814057138919019,.9341832012128443,.0312418262890724,-.55603540162849,.0521662225954581,.0449880577003825,.034611852357986,.1010224081879197
2105430,SOMERSET INDEPENDENT,KY,KY,.1966229332387988,1.055136170929409,.2349625754065198,-.9619255101696546,.0590848762465874,.0505996037052374,.0384766105645742,.113328727941853
2105460,SOUTHGATE INDEPENDENT,KY,KY,-.2022641577994815,1.047461232473458,.1100096389899117,-.4670035679113257,.1335504622277647,.0998833245437178,.0735148234378089,.2209933322153779
2105490,SPENCER COUNTY,KY,KY,.0688123557654095,.9657072492313646,.210816028910162,-.0814606915034782,.0512606663948467,.0444704589577045,.0341382210761889,.0993916037323421
2105520,TAYLOR COUNTY,KY,KY,.3763369198809681,1.14366630514973,.0175903147442127,-.1021947613004137,.0521767332268855,.0453548663971361,.0346887572298481,.1010239764634144
2105550,TODD COUNTY,KY,KY,-.0463881468704566,.978406286966781,.0408834106309813,.0793321130228382,.0556167710131715,.047833879509485,.0365767659244956,.1072181425870886
2105580,TRIGG COUNTY,KY,KY,.3211664141744635,.8459194485050163,-.0222948888563085,-.198792024033201,.053580927781792,.0460697286725222,.0354459587199515,.103594237696432
2105610,TRIMBLE COUNTY,KY,KY,-.4397093809799726,.9771252991367559,.0846238701255105,-.3667160837434027,.0602528754025562,.0508962337720896,.0388158589496022,.1154868910988719
2105640,UNION COUNTY,KY,KY,.1321556654745555,.9027131779587463,.0268465491439277,-.3926830621191819,.0537529754289226,.0464772936792393,.0354964994699925,.103927059152911
2105700,WALTON VERONA INDEPENDENT,KY,KY,.6304882873956812,.9392883238433945,.0434741995278188,-.6720962808366138,.0577294164025871,.0493161335882155,.037965403808642,.1108806139721486
2105730,WARREN COUNTY,KY,KY,.1930046366032094,1.021584399012532,.0008101287625815,-.5022438885175116,.0460044553931552,.0401106180503018,.0309402572146314,.089666022870804
2105760,WASHINGTON COUNTY,KY,KY,-.0425798747868269,.891078840051428,.0268814833835464,-.4445783452967475,.0576307712690209,.0488210789476224,.0374392221770992,.1108183833959585
2105790,WAYNE COUNTY,KY,KY,.3142930038526082,.68614011285195,-.0816677087203336,-.6842255120498839,.0525476641837279,.0454597166342707,.0346316755915028,.101671019531593
2105820,WEBSTER COUNTY,KY,KY,-.1278482311021545,1.001943083309556,.0651087829749632,-.0475707727195017,.0539651242889805,.0469505801349224,.0358386358027169,.1042874189673033
2105880,WHITLEY COUNTY,KY,KY,.4680803190009089,.9299391513306481,.0837779401430942,-.2682862213020977,.0490851230226374,.0428405530393532,.0327352840222077,.0953665870486209
2105910,WILLIAMSBURG INDEPENDENT,KY,KY,.012919957081734,.962283546954069,-.0228140709839492,-.3445528893166803,.0678055024184254,.0554716418527352,.0429610547977521,.1284058546843833
2105940,WILLIAMSTOWN INDEPENDENT,KY,KY,-.0458544912500116,.9240671945616693,.15295186117984,-.0936165584135681,.0652963365665504,.054967528254278,.0421071184629642,.1243736590548372
2105970,WOLFE COUNTY,KY,KY,-.1930730591341368,.9152267186402517,-.009898949619226,-.5249442380328124,.0586200352225309,.0499887771596314,.03874772691901,.1125712528620989
2106000,WOODFORD COUNTY,KY,KY,.5636060058393664,.9675623348191828,.0706207020145617,-.4609752220354667,.0511805902282085,.0442164504835724,.0339301384668781,.0991647162415835
2200018,LOUISIANA SCHOOL FOR THE DEAF,LA,LA,-4.249212899333779,.7936093286939346,-.0473279645316945,.3711168923769737,.2544152983659682,.1303048044689341,.087287320885107,.3173390072476736
2200022,LSU LABORATORY SCHOOL,LA,LA,2.849082229224887,.9276920818248915,.0713364676379306,-.2094899191763825,.0562422834271607,.0471612720802578,.0367723208334597,.1084043478239268
2200023,SOUTHERN UNIVERSITY LAB SCHOOL,LA,LA,-1.130474688306586,.772184702473687,-.1028124420046834,-.3178447838982118,.1029617515434479,.0731100741279525,.056340968591797,.1802780856847868
2200030,ACADIA PARISH,LA,LA,-.9195701441766868,.9681584349218151,-.0149185410974439,-.0105407571155784,.046735614621795,.0403817140714654,.0312235096765223,.0909859126854505
2200039,ZACHARY COMMUNITY SCHOOL DISTRICT,LA,LA,.9180102327378901,1.07307058390317,.1473510265007432,-.6581774828492328,.0487780621247172,.0420156536363055,.0324653225590638,.0947806162707962
2200040,CITY OF BAKER SCHOOL DISTRICT,LA,LA,-2.632960024405438,.885817662124518,.0251080045590257,-.2668936279310248,.055171855213948,.0467993353552345,.0362926867837893,.1063822916509215
2200047,OFFICE OF JUVENILE JUSTICE,LA,LA,-4.345571963346468,.6562573245310654,.0247065068764975,.3145838511969622,.2677933393487808,.1179835265561363,.0776266683336063,.2499207211812505
2200055,GRAMBLING STATE LAB SCHOOLS,LA,LA,-1.766626673842484,.9686399113339844,-.1446003741257078,-.6791787481407607,.1007896914099019,.0724185539548792,.0538680815462893,.1786304195374604
2200056,A.E. PHILLIPS LABORATORY SCHOOL,LA,LA,2.853455915568658,1.077853626731975,.0874521692123328,-.5086495075345023,.0740630184131146,.0590592580745788,.0460343354214377,.1390543026922109
2200057,MARINE INSTITUTES OF LOUISIANA,LA,LA,-4.616402258534442,.8980934591823919,.0545257124939301,.1884277875880128,.1939110059037966,.1004639430015935,.0651436038539703,.1975972848756384
2200060,ALLEN PARISH,LA,LA,-.2816014397138513,.9428954179664832,-.0009033404506174,-.3220720654635936,.0490824427570446,.0421712966633772,.0326081041262172,.0953175172448065
2200090,ASCENSION PARISH,LA,LA,-.1190525172685035,1.150758261140267,.0785171755052829,.1648704438442434,.0456739477231362,.0395519846718456,.0306094280270344,.0890297813580106
2200120,ASSUMPTION PARISH,LA,LA,-1.008567623888464,1.022975187428128,.0554039828422578,-.1095543770827513,.0499668679012274,.0429755607506323,.0330958689080876,.0969369323064767
2200150,AVOYELLES PARISH,LA,LA,-1.438156223208539,.8068151969327773,-.0328953179309889,-.0923534182944244,.0480228894298523,.0415171578501272,.0320206164599485,.0933731801343776
2200151,HOWARD SCHOOL,LA,LA,-3.401197378875747,.752079092855505,.0147901717857917,-.1334946665930103,.3961701375139897,.1306089582380301,.0978143024232044,.3500167086053331
2200180,BEAUREGARD PARISH,LA,LA,-.5291096675257112,.833641373764916,-.0005818177973453,-.1582541386229666,.0479931457773066,.0414282609815491,.0320131739828408,.093316210639307
2200210,BIENVILLE PARISH,LA,LA,-1.160196940621697,.9316327964144182,-.0359101941469933,-.068533256668938,.0533951503188659,.0454419040942088,.0350722729705106,.1032199230353602
2200240,CITY OF BOGALUSA SCHOOL DISTRICT,LA,LA,-1.778079493605083,.7793934124014682,-.0027158006563023,-.182628276889326,.0519202132630909,.0442416362971122,.0343549326317318,.1004427921854662
2200270,BOSSIER PARISH,LA,LA,-.3543739452145855,1.027138549223302,.0634004420371335,-.2401042662545741,.045571511531265,.0394950399601649,.0305434627692512,.0888415191317152
2200300,CADDO PARISH,LA,LA,-1.24655415411683,.9337602218421767,-.0054922948692863,-.2458898970352335,.0451314072513591,.0391597382378259,.0302832876145075,.0880252386921631
2200330,CALCASIEU PARISH,LA,LA,-.4684404890942844,.9491304796802709,.0327005220179018,-.1924350018094465,.0451479813202684,.0391570865659593,.0302916804604465,.0880567542625432
2200360,CALDWELL PARISH,LA,LA,-1.068732658178536,.9739782654576844,-.0480056265169147,-.3808399443128215,.0552476956090765,.0468143751698281,.0363220742621451,.1063899824844668
2200390,CAMERON PARISH,LA,LA,-.7695998952701038,.987908210654661,.0767579707252353,-.3913150438208976,.0565401180270388,.0477576375168646,.0371030437839396,.1088695456673518
2200420,CATAHOULA PARISH,LA,LA,-.6781696685427638,.7748921462729619,-.1490712735244363,-.0133238961384203,.0563131284319696,.0469254159169133,.0366738704740416,.1084107704613354
2200450,CLAIBORNE PARISH,LA,LA,-1.762857211939043,.7135661391688946,-.1165490541797793,-.0217635361239771,.0552060925912359,.0468811356655551,.0363207246447662,.1064372130266099
2200480,CONCORDIA PARISH,LA,LA,-1.243842370858218,.9798900945811513,.0065493678560736,.1225343015924087,.0496637144666232,.0425029725150243,.0329862121581742,.0963998565048644
2200510,DESOTO PARISH,LA,LA,-1.106413356695776,1.205637957104056,.1298185229215907,-.0899127780947569,.049024827534615,.0421933586931169,.0325945391711965,.095219811331009
2200540,EAST BATON ROUGE PARISH,LA,LA,-1.438132343953526,1.083321854888796,.1335682880808781,.0835360723473271,.0450646428055828,.0391090213442782,.0302406463639424,.0879000911666892
2200570,EAST CARROLL PARISH,LA,LA,-1.375545171611968,.875967256616869,-.0464870163026073,-.3010820912554698,.0603925750510546,.0506077149149338,.0388993636689908,.1158137603288294
2200600,EAST FELICIANA PARISH,LA,LA,-1.788605039976894,1.018312500864219,.0630544057878117,.0311450209226915,.0544997090789635,.0462233552001553,.0358063134054572,.1051875477631398
2200630,EVANGELINE PARISH,LA,LA,-.6688956300113906,.9876373353348333,.0532234244077924,-.2048880371091487,.0477087162391749,.0412253472284276,.0318272640181043,.0928032284683697
2200660,FRANKLIN PARISH,LA,LA,-1.482145396502618,.9404207491275607,.0311366256669251,-.004452617885682,.0515987402849498,.0438982830843457,.0340470187928034,.0998636895451298
2200690,GRANT PARISH,LA,LA,-.8133647059082296,1.000474993377367,.0232192525802907,.0407052857796685,.0502250584075584,.0430815762820288,.0333419101694328,.0973999561539788
2200720,IBERIA PARISH,LA,LA,-.7189777459220892,.9405029010595913,.0131774414491202,.1047332818535742,.045925384039866,.0397617486088987,.0307647801801865,.0894950917120338
2200750,IBERVILLE PARISH,LA,LA,-1.303944259540268,.9239251217624068,.1181319671008428,-.1117662988911785,.048811842684899,.0418958767758714,.032481727252444,.0947961146374581
2200780,JACKSON PARISH,LA,LA,-.9250398026505984,.971261716450028,.0097481298450654,-.2826805185792984,.0532343284591011,.0454142569571842,.0350504257287518,.1028630307747058
2200810,JEFFERSON DAVIS PARISH,LA,LA,-.2482227016852816,.8676149814989537,-.0220478377381557,-.4657160807898446,.0479952493496222,.0414117008374702,.0320325063259663,.09333141563585
2200840,JEFFERSON PARISH,LA,LA,-1.071242683546342,1.077405280430549,.1213131891906157,.0020924077404948,.045028446582351,.0390772952665239,.0302198677523084,.087832770731496
2200870,LAFAYETTE PARISH,LA,LA,-.4606872430817299,1.011433852800742,-.0084439983289402,.2078300486666007,.0453172792412246,.0392886785849367,.0303901119600416,.0883708030358722
2200900,LAFOURCHE PARISH,LA,LA,-.8515543625689785,1.03738514035319,.0835889295895748,.0350914829759696,.0459947834432887,.0398398560844295,.0308017811119317,.0896257688018111
2200960,LASALLE PARISH,LA,LA,-.404721085205999,1.031097541996394,.0217527910592785,-.3719163036421541,.0512677178990581,.0439044905539963,.0339755824128048,.0993032327383628
2200990,LINCOLN PARISH,LA,LA,-.684114866957394,1.077737459068707,.0936608653776507,-.3498775851311043,.0484655040993086,.0417201875155801,.0322257072398917,.0941781118104142
2201020,LIVINGSTON PARISH,LA,LA,.055134771092459,.9777570157514264,.0224660512696925,-.2596695472176733,.0452935422351753,.0392576334670102,.03037851964839,.0883259639985232
2201050,MADISON PARISH,LA,LA,-2.494617831936782,.7386811668534327,-.0795756335443497,.0296590541769545,.0570051018344874,.0485521487146031,.0372895574664397,.1096900181560008
2201080,CITY OF MONROE SCHOOL DISTRICT,LA,LA,-.9748159742435849,.6859840938080931,-.0236194975367341,-.1853858690449313,.0471204492042736,.0407225954029369,.0314309041680194,.0916772333721364
2201110,MOREHOUSE PARISH,LA,LA,-1.495219149876633,.9723323106510885,-.0383914598910669,.0577043381116852,.0485113975764673,.041850955478579,.032337592643053,.0942406152447741
2201140,NATCHITOCHES PARISH,LA,LA,-1.358686236174941,1.100723637829354,.0296914790638723,.1286476431654684,.0482414280382016,.0415932330331389,.0322016916365181,.0937867022825828
